,num__Customer_care_calls,num__Customer_rating,num__Cost_of_the_Product,num__Prior_purchases,num__Discount_offered,num__Weight_in_gms,cat__Warehouse_block,cat__Mode_of_Shipment,cat__Product_importance,cat__Gender,Reached.on.Time_Y.N
8641,1.6779954961543668,-1.4161962781816433,1.0418717793377974,0.2683049461214632,-0.20639805967708189,-1.4245512727692449,4.0,0.0,2.0,1.0,1
6118,-1.795523983550538,-0.7075919273841863,0.3385385366350694,0.2683049461214632,-0.4534339961642725,0.29351220306771353,2.0,2.0,2.0,1.0,1
9043,0.8096156262281407,1.418221125008185,0.2971659929466736,0.2683049461214632,-0.6387109485296655,1.0078456311875577,4.0,0.0,0.0,0.0,1
3706,-0.9271441136243118,-0.7075919273841863,1.31079331331237,-1.0390873198210333,-0.5151929802860702,0.9388544539417949,2.0,0.0,2.0,1.0,0
10588,-0.05876424369808559,-1.4161962781816433,-0.36479470606765874,-0.385391186849785,-0.6387109485296655,1.401644828740805,2.0,2.0,1.0,0.0,0
4601,-0.05876424369808559,-0.7075919273841863,0.37991108032346516,-1.0390873198210333,-0.26815704379887956,0.8564313660818129,4.0,2.0,1.0,1.0,0
9572,-0.9271441136243118,-1.4161962781816433,-0.32342216237926297,0.9220010790927115,-0.5769519644078678,0.250774305658834,0.0,1.0,1.0,0.0,0
304,-0.9271441136243118,-0.7075919273841863,-0.5716574245096375,0.2683049461214632,-0.0828800914334866,-0.5166762235263318,2.0,2.0,2.0,0.0,1
9584,1.6779954961543668,1.418221125008185,0.772950245363225,-0.385391186849785,-0.6387109485296655,1.2734311365141664,0.0,1.0,1.0,0.0,1
856,-0.9271441136243118,0.709616774210728,1.124616866714589,-1.0390873198210333,3.1285870828999913,-0.6900699787280717,2.0,2.0,0.0,0.0,1
4782,-0.9271441136243118,0.709616774210728,-1.378422026433355,-0.385391186849785,-0.3299160279206772,1.3698966763799232,3.0,1.0,2.0,1.0,1
1688,0.8096156262281407,0.709616774210728,0.21442090556988205,-1.0390873198210333,2.819792162291003,-0.10944511535886517,0.0,2.0,1.0,0.0,1
35,0.8096156262281407,0.709616774210728,-1.2749906672123656,-0.385391186849785,1.8934074004640382,-1.1064592077688697,4.0,2.0,2.0,0.0,1
7478,0.8096156262281407,1.418221125008185,0.7108914298306312,0.9220010790927115,-0.7622289167732608,-1.037468030523107,0.0,2.0,1.0,0.0,1
2310,-0.05876424369808559,0.0010124234132708424,0.2557934492582778,4.190481743948953,0.47295076566269223,-0.41532635252813177,3.0,1.0,1.0,0.0,1
3286,-0.05876424369808559,1.418221125008185,0.21442090556988205,-0.385391186849785,-0.4534339961642725,1.386991835343475,2.0,0.0,1.0,0.0,0
4464,-0.05876424369808559,1.418221125008185,0.9798129638052038,-1.0390873198210333,-0.4534339961642725,0.8784108561778081,3.0,2.0,2.0,1.0,1
9073,-0.9271441136243118,-1.4161962781816433,0.7936365172074228,-1.0390873198210333,-0.26815704379887956,1.4431616433665737,4.0,2.0,2.0,1.0,1
8128,-0.9271441136243118,0.709616774210728,1.31079331331237,-0.385391186849785,-0.39167501204247485,0.8625367799973671,2.0,2.0,1.0,0.0,1
10756,-1.795523983550538,0.709616774210728,-1.047441676926189,0.9220010790927115,-0.6387109485296655,-1.2078090787670699,2.0,2.0,1.0,0.0,0
5974,-0.05876424369808559,0.0010124234132708424,1.31079331331237,-1.0390873198210333,-0.7622289167732608,0.6952484387111815,2.0,2.0,1.0,1.0,0
9882,1.6779954961543668,1.418221125008185,1.1866756822471827,0.2683049461214632,-0.7622289167732608,-1.4501940112145726,3.0,2.0,2.0,0.0,1
5071,-0.05876424369808559,1.418221125008185,0.35922480847926724,0.2683049461214632,-0.5769519644078678,0.6879219420125163,4.0,0.0,1.0,1.0,0
6785,-0.05876424369808559,0.0010124234132708424,-0.4475397934444503,-1.0390873198210333,-0.39167501204247485,0.6970800628858477,4.0,2.0,1.0,0.0,0
10119,-0.9271441136243118,0.709616774210728,0.9591266919610059,-0.385391186849785,-0.5769519644078678,0.7691239470893876,1.0,1.0,1.0,0.0,0
408,-0.9271441136243118,-0.7075919273841863,-0.3854809779118566,-0.385391186849785,1.8316484163422406,-0.17355196147218452,3.0,0.0,2.0,1.0,1
6946,-0.9271441136243118,-0.7075919273841863,-0.13724571578148198,0.2683049461214632,-0.39167501204247485,0.698911687060514,2.0,2.0,2.0,1.0,0
1562,-0.05876424369808559,-0.7075919273841863,-1.5439122011869382,-1.0390873198210333,0.34943279741909694,-1.3653287577883688,0.0,2.0,2.0,1.0,1
1509,-0.9271441136243118,0.0010124234132708424,0.2557934492582778,-1.0390873198210333,1.0287816227588713,-0.0007687476619999999,1.0,0.0,2.0,1.0,1
95,-1.795523983550538,0.0010124234132708424,0.5040287113886525,-0.385391186849785,2.6962741940474078,-0.9703084774520107,4.0,2.0,1.0,1.0,1
1512,0.8096156262281407,0.0010124234132708424,-0.8198926866400121,-0.385391186849785,3.005069114656396,-1.416003693287469,3.0,0.0,2.0,1.0,1
2412,-0.9271441136243118,-0.7075919273841863,0.8970678764284122,-1.0390873198210333,-0.7004699326514631,-0.23460610062772674,3.0,2.0,2.0,0.0,1
4705,-0.05876424369808559,0.709616774210728,-0.19930453131407563,0.9220010790927115,-0.6387109485296655,1.3906550836928075,4.0,2.0,2.0,1.0,1
6428,-0.9271441136243118,1.418221125008185,-1.4818533856543445,-1.0390873198210333,-0.7004699326514631,1.3528015174163712,0.0,1.0,1.0,1.0,0
7865,-0.9271441136243118,0.709616774210728,-0.19930453131407563,-1.0390873198210333,-0.3299160279206772,0.47056920661878604,4.0,2.0,1.0,0.0,0
6200,-0.05876424369808559,-1.4161962781816433,-1.1922455798355742,-1.0390873198210333,-0.7622289167732608,0.24650051591794603,0.0,2.0,1.0,0.0,0
10848,-0.9271441136243118,-0.7075919273841863,-0.19930453131407563,0.2683049461214632,-0.20639805967708189,1.1855131761301856,3.0,2.0,2.0,1.0,0
9075,-0.9271441136243118,-0.7075919273841863,-0.11655944393728411,-0.385391186849785,-0.6387109485296655,0.5737507017916524,1.0,2.0,0.0,1.0,1
10743,0.8096156262281407,-1.4161962781816433,1.0418717793377974,0.9220010790927115,-0.6387109485296655,-1.2084196201586253,1.0,2.0,2.0,1.0,1
1261,-0.05876424369808559,-1.4161962781816433,0.9798129638052038,-0.385391186849785,-0.5769519644078678,0.038305901397547026,4.0,2.0,2.0,0.0,1
3880,-0.9271441136243118,-0.7075919273841863,1.0211855074935996,0.2683049461214632,-0.6387109485296655,0.48827490697389325,2.0,2.0,0.0,0.0,0
6253,-0.05876424369808559,-1.4161962781816433,-0.05450062840469045,-0.385391186849785,-0.5769519644078678,0.5536028358703234,4.0,2.0,1.0,1.0,1
9904,-0.9271441136243118,-0.7075919273841863,-0.6544025118864291,2.8830894780064567,-0.6387109485296655,0.5865720710143163,2.0,2.0,0.0,1.0,0
7205,1.6779954961543668,1.418221125008185,0.8970678764284122,0.2683049461214632,-0.7004699326514631,-1.0985221696786494,4.0,2.0,1.0,0.0,0
1479,-0.9271441136243118,1.418221125008185,0.2971659929466736,-0.385391186849785,-0.3299160279206772,0.11584465812508567,1.0,2.0,2.0,1.0,1
9838,0.8096156262281407,1.418221125008185,-0.15793198762567986,0.2683049461214632,-0.4534339961642725,0.5700874534423198,2.0,1.0,1.0,1.0,1
8159,-0.9271441136243118,-1.4161962781816433,-0.7785201429516164,-1.0390873198210333,-0.5769519644078678,1.158649354901747,4.0,2.0,2.0,0.0,0
9507,-0.9271441136243118,0.709616774210728,0.8763816045842143,-0.385391186849785,-0.5769519644078678,0.39425153267435825,1.0,2.0,2.0,1.0,0
2109,-0.05876424369808559,0.0010124234132708424,-1.2749906672123656,-1.0390873198210333,2.7580331781692053,-1.2004825820684049,1.0,2.0,1.0,0.0,1
8741,-0.9271441136243118,0.709616774210728,0.3178522647908715,-1.0390873198210333,-0.3299160279206772,1.3247166134048218,4.0,1.0,0.0,0.0,0
3997,-0.9271441136243118,0.709616774210728,-0.7785201429516164,-1.0390873198210333,-0.5151929802860702,0.4754535377512294,4.0,2.0,1.0,1.0,0
214,-1.795523983550538,0.709616774210728,-1.6887161040963234,-0.385391186849785,2.140443336951229,-1.46789971156968,2.0,2.0,1.0,0.0,1
10764,0.8096156262281407,-1.4161962781816433,0.5040287113886525,0.9220010790927115,-0.5769519644078678,-1.443478055907463,3.0,2.0,1.0,1.0,1
3999,-0.9271441136243118,0.709616774210728,-1.585284744875334,-0.385391186849785,-0.4534339961642725,1.255725436159059,1.0,2.0,0.0,0.0,0
5411,-0.05876424369808559,0.709616774210728,0.7315777016748292,-0.385391186849785,-0.7004699326514631,1.1293433681070868,4.0,2.0,1.0,1.0,1
5304,-0.05876424369808559,1.418221125008185,-0.5716574245096375,-1.0390873198210333,-0.3299160279206772,0.48766436558233783,3.0,2.0,2.0,0.0,0
9623,1.6779954961543668,0.0010124234132708424,1.9313814686383064,0.2683049461214632,-0.6387109485296655,-1.1424811498706398,4.0,2.0,1.0,1.0,1
4411,-0.9271441136243118,0.709616774210728,0.9591266919610059,0.2683049461214632,-0.26815704379887956,0.5578766256112114,4.0,2.0,1.0,1.0,0
5616,-0.05876424369808559,-0.7075919273841863,-0.3441084342234608,-0.385391186849785,-0.6387109485296655,0.9467914920320154,3.0,0.0,1.0,0.0,0
5874,-0.05876424369808559,-0.7075919273841863,-0.17861825946987775,-0.385391186849785,-0.3299160279206772,0.5810771984903175,3.0,1.0,1.0,1.0,1
651,-0.9271441136243118,-0.7075919273841863,0.4212836240118609,0.2683049461214632,2.140443336951229,-0.1546251783339664,1.0,2.0,2.0,1.0,1
2348,-0.9271441136243118,-0.7075919273841863,-0.5716574245096375,-0.385391186849785,1.8934074004640382,0.11340249255886398,0.0,2.0,2.0,0.0,1
101,0.8096156262281407,1.418221125008185,0.3385385366350694,0.2683049461214632,2.449238257560217,-0.6100890564343114,4.0,2.0,1.0,1.0,1
7407,0.8096156262281407,-1.4161962781816433,1.0418717793377974,0.9220010790927115,-0.20639805967708189,-1.1662922641413012,1.0,0.0,1.0,0.0,0
2907,-0.9271441136243118,-0.7075919273841863,-1.5025396574985423,-1.0390873198210333,2.0169253687076334,-1.3354122296021531,1.0,2.0,2.0,0.0,1
4813,1.6779954961543668,-1.4161962781816433,1.9106951967941086,0.2683049461214632,-0.20639805967708189,-1.5997766521456511,4.0,2.0,2.0,0.0,0
8847,-0.05876424369808559,0.0010124234132708424,0.2764797211024757,-0.385391186849785,-0.4534339961642725,0.8735265250453648,1.0,2.0,2.0,0.0,1
6983,-0.9271441136243118,0.0010124234132708424,0.4212836240118609,-0.385391186849785,-0.5769519644078678,0.2837435408028268,4.0,0.0,2.0,0.0,0
2516,0.8096156262281407,1.418221125008185,1.103930594870391,-0.385391186849785,2.63451520992561,-0.08624454247975913,0.0,2.0,2.0,0.0,1
9215,-0.9271441136243118,0.709616774210728,-1.0060691332377931,-0.385391186849785,-0.39167501204247485,1.031656745458219,4.0,2.0,2.0,1.0,0
4889,0.8096156262281407,1.418221125008185,0.4419698958560588,-0.385391186849785,-0.7004699326514631,0.5627609567436548,4.0,2.0,1.0,0.0,1
7445,0.8096156262281407,0.0010124234132708424,0.2764797211024757,-1.0390873198210333,-0.7622289167732608,1.2087137490092916,4.0,2.0,2.0,1.0,0
3838,-0.05876424369808559,-1.4161962781816433,-0.42685352160025236,0.2683049461214632,-0.5151929802860702,1.1885658830879626,2.0,0.0,2.0,0.0,1
9745,-0.05876424369808559,-0.7075919273841863,1.103930594870391,-1.0390873198210333,-0.26815704379887956,0.5291811802081066,4.0,2.0,1.0,0.0,0
2119,-0.9271441136243118,0.0010124234132708424,0.1523620900372884,-0.385391186849785,0.34943279741909694,0.0895913782882025,4.0,2.0,1.0,1.0,1
7334,-0.05876424369808559,-0.7075919273841863,0.04893073081629897,-0.385391186849785,-0.3299160279206772,0.9712131476942323,0.0,2.0,2.0,1.0,1
5176,0.8096156262281407,0.709616774210728,0.6281463424538397,0.2683049461214632,-0.4534339961642725,0.48155895166678364,2.0,2.0,0.0,1.0,1
6366,-0.9271441136243118,1.418221125008185,0.3385385366350694,-0.385391186849785,-0.26815704379887956,0.7746188196133863,3.0,2.0,0.0,1.0,1
1470,-1.795523983550538,0.0010124234132708424,-1.8128337351615107,-1.0390873198210333,-0.14463907555528424,-1.3677709233545905,3.0,2.0,2.0,1.0,1
5405,-1.795523983550538,-0.7075919273841863,-1.3370494827449593,0.2683049461214632,-0.5769519644078678,1.339369606802152,4.0,2.0,1.0,1.0,0
5193,-0.05876424369808559,0.709616774210728,1.1866756822471827,1.5756972120639596,-0.6387109485296655,0.7392074189031719,1.0,1.0,2.0,0.0,0
1110,0.8096156262281407,-1.4161962781816433,-0.30273589053506506,-0.385391186849785,0.6582277180280852,-0.40677877304635585,3.0,0.0,2.0,1.0,1
6403,-0.05876424369808559,0.709616774210728,-0.8198926866400121,-0.385391186849785,-0.4534339961642725,0.4394315956494595,4.0,2.0,1.0,1.0,1
6018,1.6779954961543668,1.418221125008185,1.3935384006891616,0.2683049461214632,-0.4534339961642725,-1.516132481502558,3.0,1.0,2.0,0.0,0
3595,-0.05876424369808559,-0.7075919273841863,0.4626561677002567,-1.0390873198210333,-0.5151929802860702,0.6378575479049717,4.0,2.0,1.0,0.0,0
8181,-0.05876424369808559,1.418221125008185,-0.9646965895493974,0.2683049461214632,-0.5769519644078678,1.2899157540861628,1.0,2.0,1.0,0.0,0
2189,0.8096156262281407,-1.4161962781816433,-0.5509711526654397,-0.385391186849785,0.34943279741909694,-0.6094785150427561,4.0,0.0,1.0,0.0,1
7759,2.5463753660805932,1.418221125008185,0.8763816045842143,0.2683049461214632,-0.20639805967708189,-1.5002584053221173,4.0,2.0,1.0,1.0,1
7454,-0.9271441136243118,0.0010124234132708424,-0.6957750555748249,0.2683049461214632,-0.5769519644078678,-1.259705097049281,0.0,2.0,2.0,0.0,1
10190,0.8096156262281407,1.418221125008185,0.5040287113886525,0.9220010790927115,-0.3299160279206772,-1.3989085343239172,0.0,2.0,1.0,1.0,1
7988,-0.05876424369808559,-0.7075919273841863,1.2073619540913805,4.190481743948953,-0.7004699326514631,1.216650787099512,0.0,2.0,0.0,1.0,1
10593,-1.795523983550538,1.418221125008185,-0.46822606528864813,-1.0390873198210333,-0.26815704379887956,0.6024461471947572,1.0,2.0,2.0,0.0,0
2952,-0.9271441136243118,0.0010124234132708424,-1.0060691332377931,-0.385391186849785,-0.6387109485296655,-1.1785030919724095,3.0,2.0,1.0,1.0,1
10106,-0.05876424369808559,-0.7075919273841863,-0.2406770750024714,-0.385391186849785,-0.39167501204247485,1.0493624458133264,0.0,2.0,1.0,1.0,0
6818,-0.05876424369808559,1.418221125008185,0.2557934492582778,0.9220010790927115,-0.4534339961642725,-1.2481048106097279,0.0,2.0,2.0,0.0,1
7335,-0.9271441136243118,-1.4161962781816433,0.09030327450469475,-1.0390873198210333,-0.26815704379887956,0.8039248064080466,1.0,2.0,2.0,0.0,0
6315,0.8096156262281407,0.0010124234132708424,0.9591266919610059,0.9220010790927115,-0.39167501204247485,-1.2566523900915036,1.0,0.0,2.0,0.0,1
8405,0.8096156262281407,0.0010124234132708424,-1.564598473031136,-0.385391186849785,-0.5151929802860702,0.525517931858774,4.0,2.0,2.0,0.0,0
6512,2.5463753660805932,1.418221125008185,0.8143227890516207,0.2683049461214632,-0.7622289167732608,-1.1803347161470759,0.0,2.0,1.0,1.0,1
8720,-0.9271441136243118,0.0010124234132708424,-0.48891233713284604,-1.0390873198210333,-0.39167501204247485,0.7544709536920574,0.0,2.0,1.0,0.0,0
7796,-0.05876424369808559,0.709616774210728,0.8350090608958186,-1.0390873198210333,-0.7004699326514631,0.7184490115902875,0.0,1.0,1.0,1.0,0
3958,1.6779954961543668,-1.4161962781816433,-1.6266572885637296,0.2683049461214632,-0.5151929802860702,0.9840345169168961,2.0,1.0,2.0,1.0,1
3592,-0.9271441136243118,-0.7075919273841863,1.0832443230261932,-0.385391186849785,-0.3299160279206772,1.1134692919266458,2.0,2.0,2.0,1.0,1
398,-0.05876424369808559,0.0010124234132708424,-1.212931851679772,-0.385391186849785,2.7580331781692053,-1.325033025945711,0.0,1.0,1.0,1.0,1
5100,-0.9271441136243118,1.418221125008185,1.31079331331237,-0.385391186849785,-0.5151929802860702,0.6635002863502995,3.0,2.0,2.0,1.0,1
10263,-0.9271441136243118,0.0010124234132708424,-1.047441676926189,-1.0390873198210333,-0.6387109485296655,0.6360259237303054,1.0,1.0,2.0,0.0,0
8249,0.8096156262281407,-1.4161962781816433,-2.2265591720454685,0.9220010790927115,-0.20639805967708189,1.0927108846137614,4.0,2.0,1.0,0.0,1
7754,2.5463753660805932,1.418221125008185,1.5383423035985466,0.2683049461214632,-0.4534339961642725,-1.2407783139110626,0.0,2.0,1.0,1.0,1
1671,-0.9271441136243118,-0.7075919273841863,-0.3854809779118566,-0.385391186849785,0.34943279741909694,-0.2687964185548304,1.0,2.0,1.0,0.0,1
8887,-0.9271441136243118,0.709616774210728,0.17304836188148628,1.5756972120639596,-0.7004699326514631,-1.0905851315884287,4.0,1.0,1.0,0.0,0
9212,-0.05876424369808559,1.418221125008185,-0.46822606528864813,-0.385391186849785,-0.3299160279206772,0.30633357229037744,0.0,2.0,2.0,1.0,0
6112,-0.05876424369808559,-1.4161962781816433,0.2971659929466736,-1.0390873198210333,-0.20639805967708189,0.5822982812734283,2.0,2.0,2.0,0.0,1
3532,-0.05876424369808559,0.709616774210728,0.1523620900372884,0.2683049461214632,-0.4534339961642725,0.46019000296234386,2.0,2.0,1.0,1.0,1
8303,-0.9271441136243118,-1.4161962781816433,1.31079331331237,-1.0390873198210333,-0.7004699326514631,0.44492646817345827,4.0,2.0,0.0,1.0,0
360,0.8096156262281407,-0.7075919273841863,0.7315777016748292,-0.385391186849785,2.2022023210730266,-0.236437724802393,3.0,2.0,2.0,1.0,1
9686,0.8096156262281407,1.418221125008185,0.1523620900372884,0.9220010790927115,-0.39167501204247485,-1.1791136333639651,0.0,2.0,2.0,0.0,0
1010,-1.795523983550538,1.418221125008185,0.35922480847926724,-1.0390873198210333,2.2022023210730266,-0.36587249981214254,0.0,2.0,1.0,0.0,1
10993,0.8096156262281407,-1.4161962781816433,0.9591266919610059,1.5756972120639596,-0.7622289167732608,-1.510027067587004,4.0,2.0,1.0,0.0,0
7157,2.5463753660805932,-0.7075919273841863,1.7452050220405255,0.2683049461214632,-0.20639805967708189,-1.2432204794772843,4.0,2.0,1.0,0.0,0
3860,-0.05876424369808559,1.418221125008185,0.4626561677002567,-1.0390873198210333,-0.20639805967708189,1.3686755935968122,0.0,2.0,2.0,1.0,1
3668,-1.795523983550538,-1.4161962781816433,-1.4818533856543445,-1.0390873198210333,-0.7004699326514631,0.5474974219547692,0.0,2.0,2.0,0.0,1
3422,-0.9271441136243118,0.709616774210728,0.9177541482726101,0.2683049461214632,-0.20639805967708189,0.29534382724237984,0.0,0.0,1.0,1.0,0
9744,0.8096156262281407,-1.4161962781816433,0.5660875269212461,0.9220010790927115,-0.5151929802860702,1.3619596382897026,3.0,2.0,1.0,0.0,0
8075,-0.05876424369808559,-1.4161962781816433,-0.2613633468466693,0.2683049461214632,-0.26815704379887956,1.0737841014755434,4.0,1.0,2.0,0.0,0
6977,1.6779954961543668,-0.7075919273841863,0.09030327450469475,0.9220010790927115,-0.39167501204247485,0.2648167576646087,4.0,1.0,1.0,0.0,0
6603,0.8096156262281407,0.0010124234132708424,0.21442090556988205,1.5756972120639596,-0.6387109485296655,-1.015488540427112,1.0,2.0,2.0,0.0,1
8468,-0.05876424369808559,-1.4161962781816433,0.35922480847926724,-0.385391186849785,-0.26815704379887956,0.6439629618205259,0.0,1.0,1.0,0.0,0
7142,1.6779954961543668,1.418221125008185,-1.4818533856543445,1.5756972120639596,-0.20639805967708189,-1.552154423604328,0.0,2.0,2.0,0.0,1
4700,-0.9271441136243118,-1.4161962781816433,-0.19930453131407563,-0.385391186849785,-0.6387109485296655,0.5694769120507644,0.0,2.0,1.0,0.0,1
9611,0.8096156262281407,0.0010124234132708424,-1.5232259293427404,-0.385391186849785,-0.4534339961642725,1.0585205666866577,4.0,2.0,1.0,1.0,0
4162,0.8096156262281407,1.418221125008185,1.124616866714589,-0.385391186849785,-0.4534339961642725,0.48827490697389325,2.0,2.0,1.0,1.0,1
8916,-0.05876424369808559,0.0010124234132708424,0.7315777016748292,0.9220010790927115,-0.20639805967708189,-1.2071985373755145,3.0,0.0,2.0,1.0,1
8888,-0.05876424369808559,-1.4161962781816433,0.4212836240118609,0.9220010790927115,-0.20639805967708189,-1.5136903159363364,0.0,1.0,2.0,0.0,0
8882,-0.05876424369808559,1.418221125008185,0.8350090608958186,0.9220010790927115,-0.39167501204247485,-1.5588703789114378,0.0,1.0,2.0,0.0,1
1183,-0.05876424369808559,-1.4161962781816433,-0.36479470606765874,-1.0390873198210333,1.4610945116114546,-0.0691493835162073,4.0,2.0,0.0,1.0,1
10270,-0.05876424369808559,1.418221125008185,-1.1095004924587826,-0.385391186849785,-0.20639805967708189,1.3888234595181412,2.0,0.0,2.0,1.0,1
7178,0.8096156262281407,-0.7075919273841863,0.6488326142980376,0.9220010790927115,-0.7622289167732608,-1.5991661107540955,0.0,2.0,2.0,0.0,1
839,0.8096156262281407,-0.7075919273841863,-1.2336181235239698,1.5756972120639596,-0.0828800914334866,-1.0399101960893287,4.0,2.0,2.0,1.0,1
1768,-0.05876424369808559,0.0010124234132708424,-1.3163632109007615,-1.0390873198210333,2.3874792734384194,-1.2535996831337266,2.0,1.0,0.0,0.0,1
8097,-0.05876424369808559,0.0010124234132708424,-1.1922455798355742,-0.385391186849785,-0.5151929802860702,1.2941895438270508,1.0,0.0,1.0,1.0,1
8065,-1.795523983550538,0.0010124234132708424,-1.6059710167195318,0.2683049461214632,-0.5151929802860702,1.4443827261496847,4.0,1.0,1.0,0.0,1
